DATAFLOW,LAST UPDATE,freq,indic_ur,cities,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,LT006C,2020,648,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,LV,2020,10227,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,LV001C,2020,3797,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,LV002C,2020,409,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,LV003C,2020,256,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,LV004C,2020,441,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,MT001C,2020,1821,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL,2020,132102,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL001C,2020,4920,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL002C,2020,1450,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL003C,2020,535,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL004C,2020,728,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL005C,2020,729,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL006C,2020,898,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL007C,2020,1304,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL008C,2020,1004,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL009C,2020,557,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL010C,2020,528,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL011C,2020,1441,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL012C,2020,790,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL013C,2020,1220,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL014C,2020,2305,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL015C,2020,989,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL016C,2020,538,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL017C,2020,5146,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL018C,2020,1371,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL019C,2020,2463,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL020C,2020,845,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL021C,2020,824,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL022C,2020,1809,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL023C,2020,539,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL024C,2020,713,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL025C,2020,977,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL026C,2020,802,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL027C,2020,463,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL028C,2020,924,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL029C,2020,1904,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL030C,2020,379,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL031C,2020,1055,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL032C,2020,883,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL033C,2020,1043,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL034C,2020,788,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL035C,2020,707,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL036C,2020,673,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL037C,2020,9487,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL038C,2020,599,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL039C,2020,1107,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL040C,2020,735,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL041C,2020,1340,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL042C,2020,1956,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL043C,2020,424,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL044C,2020,873,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL045C,2020,1063,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL046C,2020,769,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,NL047C,2020,839,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL,2020,222180,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL001C,2020,16274,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL002C,2020,4756,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL003C,2020,5953,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL004C,2020,5250,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL005C,2020,3948,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL006C,2020,3549,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL007C,2020,2940,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL008C,2020,2576,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL009C,2020,2213,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL010C,2020,2345,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL011C,2020,1940,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL012C,2020,1458,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL013C,2020,1206,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL014C,2020,1087,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL015C,2020,1360,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL016C,2020,937,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL017C,2020,666,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL018C,2020,918,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL019C,2020,649,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL020C,2020,505,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL021C,2020,337,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL022C,2020,441,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL023C,2020,188,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL024C,2020,1565,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL025C,2020,1277,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL026C,2020,608,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL027C,2020,612,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL028C,2020,782,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL029C,2020,594,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL030C,2020,359,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL031C,2020,396,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL032C,2020,402,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL033C,2020,386,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL034C,2020,432,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL035C,2020,373,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL036C,2020,471,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL037C,2020,333,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL038C,2020,334,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL039C,2020,451,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL040C,2020,440,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL041C,2020,330,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL042C,2020,346,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL043C,2020,437,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL044C,2020,262,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL045C,2020,363,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL046C,2020,356,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL047C,2020,312,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL048C,2020,349,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL049C,2020,404,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL050C,2020,334,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL051C,2020,300,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL052C,2020,266,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL053C,2020,2126,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL054C,2020,1134,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL055C,2020,1179,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL056C,2020,1255,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL057C,2020,856,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL058C,2020,1127,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL059C,2020,549,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL060C,2020,666,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL061C,2020,673,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL062C,2020,703,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL063C,2020,664,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL064C,2020,572,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL065C,2020,834,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL066C,2020,624,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL067C,2020,521,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PL068C,2020,553,e,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PT,2020,113700,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PT001C,2020,19744,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PT002C,2020,8864,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PT003C,2020,1429,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PT004C,2020,699,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PT005C,2020,1680,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PT006C,2020,1171,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PT007C,2020,278,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PT008C,2020,834,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PT009C,2020,694,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PT010C,2020,1105,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PT011C,2020,983,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PT012C,2020,454,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PT013C,2020,464,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PT014C,2020,2594,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PT015C,2020,1117,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,PT016C,2020,938,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SE,2020,94307,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SE001C,2020,10246,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SE002C,2020,4694,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SE003C,2020,2423,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SE005C,2020,906,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SE006C,2020,1665,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SE007C,2020,1504,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SE008C,2020,1198,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SE009C,2020,679,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SE010C,2020,1445,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SE011C,2020,1164,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SE012C,2020,1200,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SE013C,2020,925,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SE014C,2020,992,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SE015C,2020,830,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SI001C,2020,2443,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SI002C,2020,965,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SK,2020,23732,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SK001C,2020,2585,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SK002C,2020,1167,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SK003C,2020,411,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SK004C,2020,394,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SK005C,2020,484,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SK006C,2020,365,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SK007C,2020,261,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1138V,SK008C,2020,381,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BE,2020,223579,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BE001C,2020,18590,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BE002C,2020,9831,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BE003C,2020,5121,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BE004C,2020,3748,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BE005C,2020,7495,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BE006C,2020,3167,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BE007C,2020,2407,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BE008C,2020,2094,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BE009C,2020,1791,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BE010C,2020,1986,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BE011C,2020,2242,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG,2020,97336,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG001C,2020,16156,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG002C,2020,4560,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG003C,2020,3814,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG004C,2020,2132,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG005C,2020,1274,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG006C,2020,1848,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG007C,2020,403,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG008C,2020,1504,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG009C,2020,932,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG010C,2020,824,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG011C,2020,912,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG012C,2020,1047,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG013C,2020,796,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG014C,2020,956,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG015C,2020,772,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG016C,2020,596,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG017C,2020,619,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,BG018C,2020,620,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CH001C,2020,5084,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CH002C,2020,12731,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CH003C,2020,7588,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CH004C,2020,8629,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CH005C,2020,4762,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CH006C,2020,3342,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CH007C,2020,1821,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CH008C,2020,2181,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CH009C,2020,1541,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CH010C,2020,1671,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CZ001C,2020,18976,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CZ002C,2020,6579,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CZ003C,2020,3904,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CZ004C,2020,2558,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CZ005C,2020,1210,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CZ006C,2020,1706,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CZ007C,2020,1408,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CZ008C,2020,1496,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CZ009C,2020,1717,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CZ010C,2020,1581,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CZ011C,2020,1389,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CZ012C,2020,906,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CZ013C,2020,827,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CZ014C,2020,764,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CZ015C,2020,1043,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CZ016C,2020,656,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CZ017C,2020,573,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,CZ018C,2020,662,d,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE001C,2020,57554,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE002C,2020,30745,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE003C,2020,21674,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE004C,2020,15870,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE005C,2020,10582,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE006C,2020,12655,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE007C,2020,11117,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE008C,2020,11493,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE009C,2020,11411,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE010C,2020,11142,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE011C,2020,11294,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE012C,2020,10986,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE013C,2020,10083,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE014C,2020,9609,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE015C,2020,8156,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE016C,2020,6983,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE017C,2020,5095,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE018C,2020,5138,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE019C,2020,5124,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE020C,2020,2153,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE021C,2020,4042,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE022C,2020,2149,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE023C,2020,2558,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE024C,2020,2074,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE025C,2020,3786,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE026C,2020,2566,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE027C,2020,1371,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE028C,2020,1459,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE029C,2020,2373,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE030C,2020,3930,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE031C,2020,5673,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE032C,2020,6068,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE033C,2020,5663,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE034C,2020,4683,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE035C,2020,3540,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE036C,2020,4017,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE037C,2020,3549,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE038C,2020,3240,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE039C,2020,2565,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE040C,2020,4468,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE041C,2020,1835,,
ESTAT:URB_CPOP1(1.0),02/04/26 23:00:00,A,DE1139V,DE042C,2020,1877,,
