route_name,origin,destination,service_type,route_name_simple,origin_country,destination_country,distance_km,operator,type,train_gco2_pkm,plane_gco2_pkm,train_co2_kg,plane_co2_kg,co2_savings_kg,savings_percent,emission_source,calculation_date,train_gco2_pkm_ademe,train_co2_kg_ademe,co2_savings_kg_ademe,rail_modal_share_pct
RE,Milano Centrale,Locarno,day,Milano → Locarno,CH,CH,82.36,SBB (Schweizerische Bundesbahnen SBB),day,14,144,1.15,11.86,10.71,90.3,Back-on-Track 2022,2026-03-22,0.014,1.15304,10.706959999999999,21.2
IR26,Locarno,Olten,day,Locarno → Olten,CH,CH,147.77,SOB-sob (Schweizerische Südostbahn (sob)),day,14,144,2.07,21.28,19.21,90.3,Back-on-Track 2022,2026-03-22,0.014,2.0687800000000003,19.21122,21.2
IC,Locarno,Zurich Hb,day,Locarno → Zurich Hb,CH,CH,135.54,SBB (Schweizerische Bundesbahnen SBB),day,14,144,1.9,19.52,17.62,90.3,Back-on-Track 2022,2026-03-22,0.014,1.89756,17.62244,21.2
P31,Tours,Loches,day,Tours → Loches,FR,FR,37.03,SNCF,day,14,144,0.52,5.33,4.81,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.1099791,5.2200209,11.1
S20,Olten,Lommiswil,day,Olten → Lommiswil,CH,CH,36.23,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.51,5.22,4.71,90.2,Back-on-Track 2022,2026-03-22,0.014,0.50722,4.7127799999999995,21.2
P853,Longwy,Longuyon,day,Longwy → Longuyon,FR,FR,14.15,SNCF,day,14,144,0.2,2.04,1.84,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.0420255,1.9979745,11.1
P47,Longuyon,Nancy,day,Longuyon → Nancy,FR,FR,93.62,SNCF,day,14,144,1.31,13.48,12.17,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.2780514,13.2019486,11.1
P58,Longuyon,Thionville,day,Longuyon → Thionville,FR,FR,42.04,SNCF,day,14,144,0.59,6.05,5.46,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.12485879999999999,5.9251412,11.1
K59,Luxembourg,Longwy,day,Luxembourg → Longwy,FR,FR,28.05,SNCF,day,14,144,0.39,4.04,3.65,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.08330850000000001,3.9566915,11.1
K839,Metz,Longwy,day,Metz → Longwy,FR,FR,53.72,SNCF,day,14,144,0.75,7.74,6.99,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.1595484,7.5804516,11.1
P47,Longwy,Nancy,day,Longwy → Nancy,FR,FR,96.16,SNCF,day,14,144,1.35,13.85,12.5,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.2855952,13.5644048,11.1
P58,Longwy,Thionville,day,Longwy → Thionville,FR,FR,33.84,SNCF,day,14,144,0.47,4.87,4.4,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.1005048,4.7694952,11.1
K13,Lyon Part Dieu,Lons Le Saunier,day,Lyon Part Dieu → Lons le Saunier,FR,FR,114.13,SNCF,day,14,144,1.6,16.43,14.83,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.3389661,16.0910339,11.1
K13,Lyon Perrache,Lons Le Saunier,day,Lyon Perrache → Lons le Saunier,FR,FR,116.54,SNCF,day,14,144,1.63,16.78,15.15,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.34612380000000004,16.4338762,11.1
P73,Mouchard,Lons Le Saunier,day,Mouchard → Lons le Saunier,FR,FR,39.15,SNCF,day,14,144,0.55,5.64,5.09,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.11627549999999999,5.523724499999999,11.1
401C,Lorient,Paris Montparnasse Hall 1 2,night,Lorient → Paris Montparnasse Hall 1 2,FR,FR,437.52,SNCF VOYAGEURS,night,14,144,6.13,63.0,56.87,90.3,Back-on-Track 2022,2026-03-22,0.014,6.12528,56.874719999999996,11.1
INCONNU,Lorient,Pontivy,day,Lorient → Pontivy,FR,FR,45.27,OCEdefault,day,14,144,0.63,6.52,5.89,90.3,Back-on-Track 2022,2026-03-22,0.014,0.63378,5.88622,11.1
P14,Lorient,Quimper,day,Lorient → Quimper,FR,FR,60.3,SNCF,day,14,144,0.84,8.68,7.84,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.179091,8.500909,11.1
P14,Lorient,Vannes,day,Lorient → Vannes,FR,FR,47.01,SNCF,day,14,144,0.66,6.77,6.11,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.13961969999999999,6.6303803,11.1
805A,Paris Est,Lorraine Tgv,day,Paris Est → Lorraine Tgv,FR,FR,278.61,SNCF,day,14,144,3.9,40.12,36.22,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.8274717,39.2925283,11.1
P835,Sarrebourg,Loudrefing Rue Principale,day,Sarrebourg → Loudrefing Rue Principale,FR,FR,18.01,SNCF,day,14,144,0.25,2.59,2.34,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.0534897,2.5365102999999998,11.1
P835,Sarrebourg Lp Messmer,Loudrefing Rue Principale,day,Sarrebourg Lp Messmer → Loudrefing Rue Principale,FR,FR,19.13,SNCF,day,14,144,0.27,2.75,2.48,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.056816099999999994,2.6931839,11.1
P835,Loudrefing Rue Principale,Sarrebourg Place Mathey,day,Loudrefing Rue Principale → Sarrebourg Place Mathey,FR,FR,18.33,SNCF,day,14,144,0.26,2.64,2.38,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.05444009999999999,2.5855599000000002,11.1
P7,Seurre,Louhans,day,Seurre → Louhans,FR,FR,40.95,SNCF,day,14,144,0.57,5.9,5.33,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.12162150000000001,5.7783785000000005,11.1
TER,Saint Louis Haut Rhin,Mulhouse,day,Saint Louis Haut Rhin → Mulhouse,CH,CH,23.18,SNCF (Société Nationale des Chemins de fer Français),day,14,144,0.32,3.34,3.02,90.4,Back-on-Track 2022,2026-03-22,0.014,0.32452,3.0154799999999997,21.2
TER,Strasbourg,Saint Louis Haut Rhin,day,Strasbourg → Saint Louis Haut Rhin,CH,CH,111.42,SNCF (Société Nationale des Chemins de fer Français),day,14,144,1.56,16.04,14.48,90.3,Back-on-Track 2022,2026-03-22,0.014,1.5598800000000002,14.48012,21.2
C12,Saint Louis,Mulhouse,day,Saint Louis → Mulhouse,FR,FR,23.24,SNCF,day,14,144,0.33,3.35,3.02,90.1,Back-on-Track 2022,2026-03-22,0.00297,0.0690228,3.2809772,11.1
K200,Saint Louis,Strasbourg,night,Saint Louis → Strasbourg,FR,FR,111.37,SNCF VOYAGEURS,night,14,144,1.56,16.04,14.48,90.3,Back-on-Track 2022,2026-03-22,0.014,1.55918,14.48082,11.1
P53,Sarreguemines Barth,Loupershouse Centre,day,Sarreguemines Barth → Loupershouse Centre,FR,FR,10.19,SNCF,day,14,144,0.14,1.47,1.33,90.5,Back-on-Track 2022,2026-03-22,0.00297,0.030264299999999997,1.4397357,11.1
P53,Loupershouse Centre,Sarreguemines College Fulrad,day,Loupershouse Centre → Sarreguemines College Fulrad,FR,FR,12.46,SNCF,day,14,144,0.17,1.79,1.62,90.5,Back-on-Track 2022,2026-03-22,0.00297,0.0370062,1.7529938,11.1
P53,Sarreguemines Lycee Technique,Loupershouse Centre,day,Sarreguemines Lycee Technique → Loupershouse Centre,FR,FR,12.63,SNCF,day,14,144,0.18,1.82,1.64,90.1,Back-on-Track 2022,2026-03-22,0.00297,0.037511100000000006,1.7824889000000002,11.1
552A,Toulouse Matabiau,Lourdes,day,Toulouse Matabiau → Lourdes,FR,FR,133.61,SNCF,day,14,144,1.87,19.24,17.37,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.39682170000000005,18.843178299999998,11.1
C29,Lozanne,Lyon Gorge De Loup,day,Lozanne → Lyon Gorge de Loup,FR,FR,13.68,SNCF,day,14,144,0.19,1.97,1.78,90.4,Back-on-Track 2022,2026-03-22,0.00297,0.0406296,1.9293704,11.1
C29,Lozanne,Lyon Saint Paul Quai De Bondy,day,Lozanne → Lyon Saint Paul Quai de Bondy,FR,FR,14.98,SNCF,day,14,144,0.21,2.16,1.95,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.0444906,2.1155094,11.1
P72,Lozanne,Paray Le Monial,day,Lozanne → Paray le Monial,FR,FR,79.14,SNCF,day,14,144,1.11,11.4,10.29,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.2350458,11.1649542,11.1
P72,Lozanne,Poule Les Echarmeaux Mairie,day,Lozanne → Poule les Echarmeaux Mairie,FR,FR,37.02,SNCF,day,14,144,0.52,5.33,4.81,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.1099494,5.2200506,11.1
C29,Lozanne,Tassin,day,Lozanne → Tassin,FR,FR,11.91,SNCF,day,14,144,0.17,1.72,1.55,90.1,Back-on-Track 2022,2026-03-22,0.00297,0.0353727,1.6846273,11.1
Lübeck Hbf → München Hbf,Lubeck Hbf,Munchen Hbf,day,Lubeck → Munchen,DE,DE,639.86,DB,day,14,144,8.96,92.14,83.18,90.3,Back-on-Track 2022,2026-03-22,0.014,8.95804,83.18196,9.9
P64,Luc En Diois,Valence Gare Routiere,day,Luc En Diois → Valence,FR,FR,56.45,SNCF,day,14,144,0.79,8.13,7.34,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.1676565,7.962343500000001,11.1
P64,Valence Tgv Rhone Alpes Sud,Luc En Diois,day,Valence Tgv Rhone Alpes Sud → Luc En Diois,FR,FR,56.38,SNCF,day,14,144,0.79,8.12,7.33,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.1674486,7.952551399999999,11.1
P9,Lucay Le Male Champ De Foire,Valencay College Alain Fournier,day,Lucay le Male Champ de Foire → Valencay College Alain Fournier,FR,FR,10.59,SNCF,day,14,144,0.15,1.52,1.37,90.1,Back-on-Track 2022,2026-03-22,0.00297,0.0314523,1.4885477,11.1
K5,Luchon,Montrejeau Gourdan Polignan,day,Luchon → Montrejeau Gourdan Polignan,FR,FR,31.27,SNCF,day,14,144,0.44,4.5,4.06,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.0928719,4.4071281,11.1
K5,Toulouse Matabiau,Luchon,day,Toulouse Matabiau → Luchon,FR,FR,114.08,SNCF,day,14,144,1.6,16.43,14.83,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.3388176,16.0911824,11.1
IC,Luzern,Lugano,day,Luzern → Lugano,CH,CH,125.96,SBB (Schweizerische Bundesbahnen SBB),day,14,144,1.76,18.14,16.38,90.3,Back-on-Track 2022,2026-03-22,0.014,1.76344,16.37656,21.2
RE,Mendrisio,Lugano,day,Mendrisio → Lugano,CH,CH,15.36,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.22,2.21,1.99,90.0,Back-on-Track 2022,2026-03-22,0.014,0.21504,1.9949599999999998,21.2
RE,Milano Centrale,Lugano,day,Milano → Lugano,CH,CH,61.01,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.85,8.79,7.94,90.3,Back-on-Track 2022,2026-03-22,0.014,0.85414,7.935859999999999,21.2
IC,Olten,Lugano,day,Olten → Lugano,CH,CH,169.41,SBB (Schweizerische Bundesbahnen SBB),day,14,144,2.37,24.4,22.03,90.3,Back-on-Track 2022,2026-03-22,0.014,2.37174,22.02826,21.2
EC,Zurich Hb,Lugano,day,Zurich Hb → Lugano,CH,CH,155.76,SBB (Schweizerische Bundesbahnen SBB),day,14,144,2.18,22.43,20.25,90.3,Back-on-Track 2022,2026-03-22,0.014,2.18064,20.24936,21.2
Lüneburg → Wiesbaden Hbf,Luneburg,Wiesbaden Hbf,day,Luneburg → Wiesbaden,DE,DE,383.98,DB,day,14,144,5.38,55.29,49.91,90.3,Back-on-Track 2022,2026-03-22,0.014,5.37572,49.91428,9.9
C10,Montpellier Saint Roch,Lunel,day,Montpellier Saint Roch → Lunel,FR,FR,21.79,SNCF,day,14,144,0.31,3.14,2.83,90.1,Back-on-Track 2022,2026-03-22,0.00297,0.06471629999999999,3.0752837,11.1
C9,Narbonne,Lunel,day,Narbonne → Lunel,FR,FR,105.88,SNCF,day,14,144,1.48,15.25,13.77,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.3144636,14.9355364,11.1
C10,Sete,Lunel,day,Sete → Lunel,FR,FR,45.89,SNCF,day,14,144,0.64,6.61,5.97,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.1362933,6.4737067,11.1
C40+,Luneville,Metz,day,Luneville → Metz,FR,FR,62.53,SNCF,day,14,144,0.88,9.0,8.12,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.1857141,8.8142859,11.1
TER,Luneville,Metz Ville,day,Luneville → Metz Ville,CH,CH,62.53,SNCF (Société Nationale des Chemins de fer Français),day,14,144,0.88,9.0,8.12,90.2,Back-on-Track 2022,2026-03-22,0.014,0.8754200000000001,8.12458,21.2
C41,Luneville,Nancy,day,Luneville → Nancy,FR,FR,26.26,SNCF,day,14,144,0.37,3.78,3.41,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.0779922,3.7020077999999996,11.1
TER,Luneville,Reims,day,Luneville → Reims,CH,CH,195.49,SNCF (Société Nationale des Chemins de fer Français),day,14,144,2.74,28.15,25.41,90.3,Back-on-Track 2022,2026-03-22,0.014,2.73686,25.41314,21.2
C46+,Luneville,Revigny,day,Luneville → Revigny,FR,FR,113.98,SNCF,day,14,144,1.6,16.41,14.81,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.3385206,16.0714794,11.1
K31,Strasbourg,Luneville,day,Strasbourg → Luneville,FR,FR,90.98,SNCF,day,14,144,1.27,13.1,11.83,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.2702106,12.8297894,11.1
C46+,Luneville,Toul,day,Luneville → Toul,FR,FR,46.42,SNCF,day,14,144,0.65,6.68,6.03,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.1378674,6.5421325999999995,11.1
071A,Luxembourg,Marseille Saint Charles,day,Luxembourg → Marseille Saint Charles,FR,FR,702.57,SNCF,day,14,144,9.84,101.17,91.33,90.3,Back-on-Track 2022,2026-03-22,0.00297,2.0866329,99.0833671,11.1
C50+,Metz,Luxembourg Gare,day,Metz → Luxembourg,FR,FR,54.48,SNCF,day,14,144,0.76,7.85,7.09,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.1618056,7.6881943999999995,11.1
071B,Montpellier Saint Roch,Luxembourg,night,Montpellier Saint Roch → Luxembourg,FR,FR,688.41,SNCF VOYAGEURS,night,14,144,9.64,99.13,89.49,90.3,Back-on-Track 2022,2026-03-22,0.014,9.637739999999999,89.49226,11.1
C40+,Luxembourg,Nancy,night,Luxembourg → Nancy,FR,FR,101.21,SNCF VOYAGEURS,night,14,144,1.42,14.57,13.15,90.3,Back-on-Track 2022,2026-03-22,0.014,1.4169399999999999,13.15306,11.1
803B,Luxembourg,Paris Est,night,Luxembourg → Paris Est,FR,FR,285.67,SNCF VOYAGEURS,night,14,144,4.0,41.14,37.14,90.3,Back-on-Track 2022,2026-03-22,0.014,3.9993800000000004,37.14062,11.1
K59,Luxembourg,Rodange,day,Luxembourg → Rodange,FR,FR,21.68,SNCF,day,14,144,0.3,3.12,2.82,90.4,Back-on-Track 2022,2026-03-22,0.00297,0.0643896,3.0556104,11.1
Luxembourg → Saarbrücken Hbf,Luxembourg,Saarbrucken Hbf,day,Luxembourg → Saarbrucken,DE,DE,73.69,CFL,day,14,144,1.03,10.61,9.58,90.3,Back-on-Track 2022,2026-03-22,0.014,1.03166,9.578339999999999,9.9
C50,Luxembourg,Thionville,day,Luxembourg → Thionville,FR,FR,27.44,SNCF,day,14,144,0.38,3.95,3.57,90.4,Back-on-Track 2022,2026-03-22,0.00297,0.08149680000000001,3.8685032,11.1
PE,Meiringen,Luzern,day,Meiringen → Luzern,CH,CH,37.15,ZB (Zentralbahn),day,14,144,0.52,5.35,4.83,90.3,Back-on-Track 2022,2026-03-22,0.014,0.5201,4.829899999999999,21.2
RE,Luzern,Olten,day,Luzern → Olten,CH,CH,45.28,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.63,6.52,5.89,90.3,Back-on-Track 2022,2026-03-22,0.014,0.63392,5.88608,21.2
IR,Luzern,Pfaffikon Sz,day,Luzern → Pfaffikon Sz,CH,CH,39.27,SOB-sob (Schweizerische Südostbahn (sob)),day,14,144,0.55,5.65,5.1,90.3,Back-on-Track 2022,2026-03-22,0.014,0.54978,5.10022,21.2
S55,Sachseln,Luzern,day,Sachseln → Luzern,CH,CH,20.66,ZB (Zentralbahn),day,14,144,0.29,2.98,2.69,90.3,Back-on-Track 2022,2026-03-22,0.014,0.28924,2.69076,21.2
IR,St Gallen,Luzern,day,St Gallen → Luzern,CH,CH,90.12,SOB-sob (Schweizerische Südostbahn (sob)),day,14,144,1.26,12.98,11.72,90.3,Back-on-Track 2022,2026-03-22,0.014,1.2616800000000001,11.71832,21.2
S4,Stans,Luzern,day,Stans → Luzern,CH,CH,11.07,ZB (Zentralbahn),day,14,144,0.15,1.59,1.44,90.6,Back-on-Track 2022,2026-03-22,0.014,0.15498,1.4350200000000002,21.2
S1,Sursee,Luzern,day,Sursee → Luzern,CH,CH,20.93,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.29,3.01,2.72,90.4,Back-on-Track 2022,2026-03-22,0.014,0.29302,2.71698,21.2
S77,Luzern,Willisau,day,Luzern → Willisau,CH,CH,25.07,BLS-bls (BLS AG (bls)),day,14,144,0.35,3.61,3.26,90.3,Back-on-Track 2022,2026-03-22,0.014,0.35098,3.25902,21.2
S4,Wolfenschiessen,Luzern,day,Wolfenschiessen → Luzern,CH,CH,17.08,ZB (Zentralbahn),day,14,144,0.24,2.46,2.22,90.2,Back-on-Track 2022,2026-03-22,0.014,0.23911999999999997,2.22088,21.2
RE,Luzern,Wolhusen,day,Luzern → Wolhusen,CH,CH,17.47,BLS-bls (BLS AG (bls)),day,14,144,0.24,2.52,2.28,90.5,Back-on-Track 2022,2026-03-22,0.014,0.24458,2.27542,21.2
S77,Luzern,Zell Lu,day,Luzern → Zell Lu,CH,CH,30.61,BLS-bls (BLS AG (bls)),day,14,144,0.43,4.41,3.98,90.2,Back-on-Track 2022,2026-03-22,0.014,0.42854,3.98146,21.2
EXT,Zug,Luzern,day,Zug → Luzern,CH,CH,20.71,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.29,2.98,2.69,90.3,Back-on-Track 2022,2026-03-22,0.014,0.28994000000000003,2.69006,21.2
IR,Luzern,Zurich Hb,day,Luzern → Zurich Hb,CH,CH,40.4,SBB (Schweizerische Bundesbahnen SBB),day,14,144,0.57,5.82,5.25,90.2,Back-on-Track 2022,2026-03-22,0.014,0.5656,5.2544,21.2
P76,Nevers,Luzy,day,Nevers → Luzy,FR,FR,65.8,SNCF,day,14,144,0.92,9.48,8.56,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.195426,9.284574000000001,11.1
E15,Morez Lycee,Lyon Part Dieu Gare Routiere,day,Morez Lycee → Lyon Part Dieu,FR,FR,122.86,SNCF,day,14,144,1.72,17.69,15.97,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.3648942,17.325105800000003,11.1
E15,Lyon Part Dieu Gare Routiere,Oyonnax,day,Lyon Part Dieu → Oyonnax,FR,FR,82.45,SNCF,day,14,144,1.15,11.87,10.72,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.2448765,11.625123499999999,11.1
C12,Roanne Gare Routiere,Lyon Part Dieu Gare Routiere,day,Roanne → Lyon Part Dieu,FR,FR,69.44,SNCF,day,14,144,0.97,10.0,9.03,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.2062368,9.7937632,11.1
K14,Lyon Part Dieu Gare Routiere,Valence Gare Routiere,day,Lyon Part Dieu → Valence,FR,FR,92.75,SNCF,day,14,144,1.3,13.36,12.06,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.2754675,13.0845325,11.1
C15,Macon,Lyon Part Dieu,day,Macon → Lyon Part Dieu,FR,FR,60.32,SNCF,day,14,144,0.84,8.69,7.85,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.1791504,8.5108496,11.1
041F,Lyon Part Dieu,Marseille Saint Charles,day,Lyon Part Dieu → Marseille Saint Charles,FR,FR,276.41,SNCF,day,14,144,3.87,39.8,35.93,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.8209377000000001,38.979062299999995,11.1
K31,Lyon Part Dieu,Modane,day,Lyon Part Dieu → Modane,FR,FR,153.83,SNCF,day,14,144,2.15,22.15,20.0,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.45687510000000003,21.693124899999997,11.1
041G,Montpellier Saint Roch,Lyon Part Dieu,day,Montpellier Saint Roch → Lyon Part Dieu,FR,FR,251.89,SNCF,day,14,144,3.53,36.27,32.74,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.7481133,35.5218867,11.1
041G,Montpellier Sud De France,Lyon Part Dieu,day,Montpellier Sud de France → Lyon Part Dieu,FR,FR,251.88,SNCF,day,14,144,3.53,36.27,32.74,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.7480836,35.5219164,11.1
P2,Lyon Part Dieu,Moulins Sur Allier,day,Lyon Part Dieu → Moulins Sur Allier,FR,FR,147.12,SNCF,day,14,144,2.06,21.19,19.13,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.4369464,20.7530536,11.1
INCONNU,Nancy,Lyon Part Dieu,day,Nancy → Lyon Part Dieu,FR,FR,340.51,OCEdefault,day,14,144,4.77,49.03,44.26,90.3,Back-on-Track 2022,2026-03-22,0.014,4.76714,44.26286,11.1
081B,Nantes,Lyon Part Dieu,day,Nantes → Lyon Part Dieu,FR,FR,515.98,SNCF,day,14,144,7.22,74.3,67.08,90.3,Back-on-Track 2022,2026-03-22,0.00297,1.5324606,72.7675394,11.1
P2,Nevers,Lyon Part Dieu,day,Nevers → Lyon Part Dieu,FR,FR,189.17,SNCF,day,14,144,2.65,27.24,24.59,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.5618348999999999,26.678165099999998,11.1
041F,Lyon Part Dieu,Nice Ville,day,Lyon Part Dieu → Nice Ville,FR,FR,297.1,SNCF,day,14,144,4.16,42.78,38.62,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.882387,41.897613,11.1
P2,Paray Le Monial,Lyon Part Dieu,day,Paray le Monial → Lyon Part Dieu,FR,FR,95.58,SNCF,day,14,144,1.34,13.76,12.42,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.2838726,13.4761274,11.1
TER,Lyon Part Dieu,Paris Bercy,day,Lyon Part Dieu → Paris Bercy,CH,CH,389.92,SNCF (Société Nationale des Chemins de fer Français),day,14,144,5.46,56.15,50.69,90.3,Back-on-Track 2022,2026-03-22,0.014,5.458880000000001,50.69112,21.2
K7,Lyon Part Dieu,Paris Bercy Bourg Pays D Auv,night,Lyon Part Dieu → Paris Bercy Bourg Pays D Auv,FR,FR,389.9,SNCF VOYAGEURS,night,14,144,5.46,56.15,50.69,90.3,Back-on-Track 2022,2026-03-22,0.014,5.4586,50.6914,11.1
---/---,Paris Gare De Lyon,Lyon Part Dieu,night,Paris de Lyon → Lyon Part Dieu,IT,IT,390.84,FS,night,14,144,5.47,56.28,50.81,90.3,Back-on-Track 2022,2026-03-22,0.014,5.47176,50.80824,6.8
601A,Lyon Part Dieu,Paris Gare De Lyon Hall 1 2,day,Lyon Part Dieu → Paris de Lyon Hall 1 2,FR,FR,390.79,SNCF,day,14,144,5.47,56.27,50.8,90.3,Back-on-Track 2022,2026-03-22,0.00297,1.1606463,55.1093537,11.1
081A,Rennes,Lyon Part Dieu,day,Rennes → Lyon Part Dieu,FR,FR,559.99,SNCF,day,14,144,7.84,80.64,72.8,90.3,Back-on-Track 2022,2026-03-22,0.00297,1.6631703,78.9768297,11.1
C12,Lyon Part Dieu,Roanne,day,Lyon Part Dieu → Roanne,FR,FR,68.97,SNCF,day,14,144,0.97,9.93,8.96,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.2048409,9.725159099999999,11.1
TER,Lyon Part Dieu,St Gervais Les Bains Le Fayet,day,Lyon Part Dieu → St Gervais les Bains le Fayet,CH,CH,143.55,SNCF (Société Nationale des Chemins de fer Français),day,14,144,2.01,20.67,18.66,90.3,Back-on-Track 2022,2026-03-22,0.014,2.0097,18.660300000000003,21.2
TGV,Strasbourg,Lyon Part Dieu,day,Strasbourg → Lyon Part Dieu,CH,CH,381.87,SNCF (Société Nationale des Chemins de fer Français),day,14,144,5.35,54.99,49.64,90.3,Back-on-Track 2022,2026-03-22,0.014,5.34618,49.643820000000005,21.2
041F,Lyon Part Dieu,Toulon,day,Lyon Part Dieu → Toulon,FR,FR,304.76,SNCF,day,14,144,4.27,43.89,39.62,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.9051372,42.9848628,11.1
041G,Lyon Part Dieu,Toulouse Matabiau,day,Lyon Part Dieu → Toulouse Matabiau,FR,FR,359.96,SNCF,day,14,144,5.04,51.83,46.79,90.3,Back-on-Track 2022,2026-03-22,0.00297,1.0690811999999998,50.7609188,11.1
P2,Lyon Part Dieu,Tours,day,Lyon Part Dieu → Tours,FR,FR,366.33,SNCF,day,14,144,5.13,52.75,47.62,90.3,Back-on-Track 2022,2026-03-22,0.00297,1.0880001,51.6619999,11.1
TER,Valence,Lyon Part Dieu,day,Valence → Lyon Part Dieu,CH,CH,92.65,SNCF (Société Nationale des Chemins de fer Français),day,14,144,1.3,13.34,12.04,90.3,Back-on-Track 2022,2026-03-22,0.014,1.2971000000000001,12.0429,21.2
K14,Lyon Part Dieu,Valence Ville,day,Lyon Part Dieu → Valence Ville,FR,FR,92.61,SNCF,day,14,144,1.3,13.34,12.04,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.2750517,13.0649483,11.1
C19,Sain Bel,Lyon Saint Paul La Feuillee,day,Sain Bel → Lyon Saint Paul la Feuillee,FR,FR,18.25,SNCF,day,14,144,0.26,2.63,2.37,90.1,Back-on-Track 2022,2026-03-22,0.00297,0.0542025,2.5757974999999997,11.1
C19,Lyon Saint Paul Quai De Bondy,Sain Bel,day,Lyon Saint Paul Quai de Bondy → Sain Bel,FR,FR,18.29,SNCF,day,14,144,0.26,2.63,2.37,90.1,Back-on-Track 2022,2026-03-22,0.00297,0.054321299999999996,2.5756787,11.1
C19,Sain Bel,Lyon Saint Paul,day,Sain Bel → Lyon Saint Paul,FR,FR,18.2,SNCF,day,14,144,0.25,2.62,2.37,90.5,Back-on-Track 2022,2026-03-22,0.00297,0.054054,2.5659460000000003,11.1
C24,Vienne Gare Routiere,Lyon Perrache Gare Routiere,day,Vienne → Lyon Perrache,FR,FR,25.59,SNCF,day,14,144,0.36,3.68,3.32,90.2,Back-on-Track 2022,2026-03-22,0.00297,0.0760023,3.6039977000000003,11.1
---/---,Lyon Perrache Voyageurs,Paris Gare De Lyon,night,Lyon Perrache Voyageurs → Paris de Lyon,IT,IT,390.76,FS,night,14,144,5.47,56.27,50.8,90.3,Back-on-Track 2022,2026-03-22,0.014,5.47064,50.79936,6.8
C15,Macon,Lyon Perrache,day,Macon → Lyon Perrache,FR,FR,61.61,SNCF,day,14,144,0.86,8.87,8.01,90.3,Back-on-Track 2022,2026-03-22,0.00297,0.1829817,8.6870183,11.1
601B,Lyon Perrache,Marne La Vallee Chessy,day,Lyon Perrache → Marne la Vallee Chessy,FR,FR,379.69,SNCF,day,14,144,5.32,54.68,49.36,90.3,Back-on-Track 2022,2026-03-22,0.00297,1.1276793,53.5523207,11.1
